model,session,trial_number,state,p_state0,p_state1,p_state2,p_go,actual_choice,pupil_zscore,stim_strength
Original,243-R-mPFC-S1-NE_2023_01_19,105,2,0.004443880230291749,0.00010575593060021332,0.9954503638391072,0.9999999991896313,1,-0.4153404907112466,1.0
Original,243-R-mPFC-S1-NE_2023_01_19,106,2,0.004214648790617296,9.294304656416915e-05,0.9956924081628189,0.14871041942325344,0,-0.3487728826709132,0.025
Original,243-R-mPFC-S1-NE_2023_01_19,107,2,0.0006415036399573524,0.00010919839834996854,0.9992492979616943,0.4863985491713681,1,-0.2330437984363605,0.1
Original,243-R-mPFC-S1-NE_2023_01_19,108,2,0.0002798279173455001,0.00010671906912541463,0.9996134530135282,0.9656765881860963,1,-0.02559019050000197,0.25
Original,243-R-mPFC-S1-NE_2023_01_19,109,2,0.0011702378683265818,0.00010181535781274055,0.998727946773859,0.9999999992847246,1,-0.6939059299527747,1.0
Original,243-R-mPFC-S1-NE_2023_01_19,110,2,0.00034184619707791836,9.310237036558589e-05,0.9995650514325579,0.974199637236392,1,-0.6822184033762421,0.25
Original,243-R-mPFC-S1-NE_2023_01_19,111,2,0.0003797703020135777,8.16095202047032e-05,0.9995386201777803,0.5138792087719193,1,-0.47842113396413344,0.1
Original,243-R-mPFC-S1-NE_2023_01_19,112,2,0.0014132272346731537,5.0772549696641146e-05,0.9985360002156269,0.9998877700717315,1,0.08476548410934456,0.5
Original,243-R-mPFC-S1-NE_2023_01_19,113,2,0.007508245834098246,1.6872358992914843e-05,0.9924748818069101,0.15333985940735595,0,-0.4293573477615893,0.025
Original,243-R-mPFC-S1-NE_2023_01_19,114,2,0.010093332031676193,7.330015784947926e-06,0.9898993379525389,0.15733350133442345,0,-0.4972886140117814,0.025
Original,243-R-mPFC-S1-NE_2023_01_19,115,2,0.009172668238208982,5.695228834658987e-06,0.9908216365329587,0.11680642793885719,0,0.27225612415766914,0.025
Original,243-R-mPFC-S1-NE_2023_01_19,116,2,0.0049673958264123365,7.469387343736615e-06,0.9950251347862473,0.9735888503343589,1,-0.6286018562400337,0.25
Original,243-R-mPFC-S1-NE_2023_01_19,117,2,0.012960211517226658,6.075999104703126e-06,0.9870337124836683,0.21852365706546936,0,-0.10268483593771154,0.05
Original,243-R-mPFC-S1-NE_2023_01_19,118,2,0.01642325206671541,9.265578062618743e-06,0.9835674823552243,0.47646899550726496,0,-0.1442789069541418,0.1
Original,243-R-mPFC-S1-NE_2023_01_19,119,2,0.011511367537648845,1.98883460621634e-05,0.9884687441162863,0.2580086819721892,1,-0.5890779225408388,0.05
Original,243-R-mPFC-S1-NE_2023_01_19,120,2,0.01812422353027779,1.314835165774264e-05,0.9818626281180676,0.12547474165970363,0,0.09048418765051777,0.025
Original,243-R-mPFC-S1-NE_2023_01_19,121,2,0.02129588959321657,1.4236698849086492e-05,0.978689873707934,0.3208222409424554,0,1.3192816674056957,0.1
Original,243-R-mPFC-S1-NE_2023_01_19,122,2,0.018048474228554448,2.0363297364239404e-05,0.9819311624740796,0.08689114738203275,0,-0.2891462865683216,0.0
Original,243-R-mPFC-S1-NE_2023_01_19,123,2,0.011913315025583814,4.413255514303941e-05,0.9880425524192727,0.11160640735688998,0,0.3869886490964662,0.025
Original,243-R-mPFC-S1-NE_2023_01_19,124,2,0.002415221964931091,0.00011093198575653894,0.9974738460493096,0.49352765000589793,1,-0.2967108982745412,0.1
Original,243-R-mPFC-S1-NE_2023_01_19,125,2,0.0026143072821116623,0.0001448395691972632,0.9972408531486913,0.9999999985553059,1,0.8749539394254038,1.0
Original,243-R-mPFC-S1-NE_2023_01_19,126,2,0.0035606924417752703,0.00017477688280462882,0.9962645306754182,0.14555722685565323,0,-0.29269272303360416,0.025
Original,243-R-mPFC-S1-NE_2023_01_19,127,2,0.001213116522661325,0.00029110512511393565,0.9984957783522241,0.4609044767225776,1,-0.004778314551656438,0.1
Original,243-R-mPFC-S1-NE_2023_01_19,128,2,0.0035649790276651447,0.00034903168370943377,0.9960859892886266,0.048112885067462696,0,1.1228515047066956,0.0
Original,243-R-mPFC-S1-NE_2023_01_19,129,2,0.0030061715710206953,0.0004844437278664002,0.9965093847011095,0.999999999071302,1,-0.11117047761321458,1.0
Original,243-R-mPFC-S1-NE_2023_01_19,130,2,0.002150452903420354,0.0006146691049437085,0.997234877991635,0.9998940139536066,1,-0.042996598073893166,0.5
Original,243-R-mPFC-S1-NE_2023_01_19,131,2,0.005893663860821868,0.000742114960415279,0.9933642211787643,0.2920256464020758,0,1.6218359352312173,0.1
Original,243-R-mPFC-S1-NE_2023_01_19,132,2,0.004960954328876553,0.0010181532749345447,0.9940208923961924,0.12860240926967423,0,0.02754124493278751,0.025
Original,243-R-mPFC-S1-NE_2023_01_19,133,2,0.0007436393540228019,0.0018666393854752353,0.9973897212604985,0.4813689628840761,1,-0.1880983951237099,0.1
Original,243-R-mPFC-S1-NE_2023_01_19,134,2,0.0004037540331514588,0.00235284819957694,0.9972433977672707,0.16450026049640776,1,0.6802601895741819,0.05
Original,243-R-mPFC-S1-NE_2023_01_19,135,2,0.0003183345235845559,0.0024325319244082265,0.9972491335520062,0.9998874120535064,1,0.09187420380188471,0.5
Original,243-R-mPFC-S1-NE_2023_01_19,136,2,0.000161878614519135,0.0025093721219633025,0.9973287492635196,0.9683813762889064,1,-0.21501419993187737,0.25
Original,243-R-mPFC-S1-NE_2023_01_19,137,2,4.2696718960689824e-05,0.002587684582080994,0.9973696186989596,0.8315127457695217,1,3.858958551669356,0.25
Original,243-R-mPFC-S1-NE_2023_01_19,138,2,0.0022039511664255175,0.0026989348243395238,0.9950971140092378,0.283528062880321,0,1.7143665325670885,0.1
Original,243-R-mPFC-S1-NE_2023_01_19,139,2,0.00038859690958776086,0.002973207343303762,0.9966381957471069,0.9533183434271489,1,0.689458207716109,0.25
Original,243-R-mPFC-S1-NE_2023_01_19,140,2,0.0017696241385461112,0.0032617407098186643,0.9949686351516376,0.07132063489254746,0,2.781326522615858,0.05
Original,243-R-mPFC-S1-NE_2023_01_19,141,2,9.282135266232866e-05,0.003765516612725574,0.9961416620346104,0.9994906491471698,1,3.461309558341595,0.5
Original,243-R-mPFC-S1-NE_2023_01_19,142,2,0.00016287727470091286,0.004303413287079488,0.9955337094382191,0.93842933361329,1,1.3424023303618156,0.25
Original,243-R-mPFC-S1-NE_2023_01_19,143,2,0.0025830180810191496,0.004882195368506976,0.9925347865504723,0.0642459646390032,0,0.43936177471755333,0.0
Original,243-R-mPFC-S1-NE_2023_01_19,144,2,0.0020559566080929547,0.006391292414727236,0.9915527509771831,0.9999999978874314,1,1.723019285601112,1.0
Original,243-R-mPFC-S1-NE_2023_01_19,145,2,0.00309190388620898,0.007879291002236137,0.989028805111553,0.052838780845370276,0,0.9026429904484646,0.0
Original,243-R-mPFC-S1-NE_2023_01_19,146,2,0.0012302626923987566,0.011285630284068244,0.9874841070235325,0.27212591910768696,1,-0.7508348553423558,0.05
Original,243-R-mPFC-S1-NE_2023_01_19,147,2,0.0011405052897230348,0.012399790329849563,0.9864597043804298,0.2156003721886002,1,-0.06429616259510197,0.05
Original,243-R-mPFC-S1-NE_2023_01_19,148,2,0.003160315602347995,0.012650294686034373,0.9841893897116174,0.9999999990949573,1,-0.16875187313831486,1.0
Original,243-R-mPFC-S1-NE_2023_01_19,149,2,0.0051183588580823985,0.012892414710153857,0.9819892264317602,0.9998790404119688,1,0.25195529993088867,0.5
Original,243-R-mPFC-S1-NE_2023_01_20,1,2,0.0016371387518289392,0.019870628137905726,0.9784922331102645,0.5145352630637718,1,-0.48428236076335157,0.1
Original,243-R-mPFC-S1-NE_2023_01_20,2,2,0.003615482333953427,0.016223354105408313,0.9801611635606402,0.15977821601229072,0,-0.5381831977592706,0.025
Original,243-R-mPFC-S1-NE_2023_01_20,3,2,0.0023193481671672355,0.015215215826654672,0.9824654360061801,0.24575229903683476,1,-0.44389976136922,0.05
Original,243-R-mPFC-S1-NE_2023_01_20,4,2,0.004705694420516995,0.011870962924873574,0.9834233426546065,0.2548644609994706,0,-0.5522771278262192,0.05
Original,243-R-mPFC-S1-NE_2023_01_20,5,2,0.0031520151316593316,0.010955168243543433,0.9858928166248005,0.28460726350573884,1,-0.8895171647225324,0.05
Original,243-R-mPFC-S1-NE_2023_01_20,6,2,0.005830555362062103,0.008234038427959223,0.9859354062099774,0.15729589011095832,0,-0.49665544353526697,0.025
Original,243-R-mPFC-S1-NE_2023_01_20,7,2,0.005140666879830422,0.00747146107261498,0.9873878720475563,0.9999999993314557,1,-0.8446916781195303,1.0
Original,243-R-mPFC-S1-NE_2023_01_20,8,2,0.004064610658696803,0.006695291123614414,0.9892400982176885,0.9999999993663278,1,-0.9642463408843837,1.0
