model,session,trial_number,state,state_label,p_state0,p_state1,p_state2,p_go,actual_choice,pupil_zscore,stim_strength
corrected,240-R-mPFC-S1-NE_2022_12_28,36,2,Engaged,8.72123e-05,0.00243836,0.997474,0.220408,0,0.877612,0.05
corrected,240-R-mPFC-S1-NE_2022_12_28,37,2,Engaged,0.000105632,0.00124037,0.998654,0.998844,1,1.28717,0.5
corrected,240-R-mPFC-S1-NE_2022_12_28,38,2,Engaged,0.000114062,0.00106103,0.998825,0.998998,1,0.457472,0.5
corrected,240-R-mPFC-S1-NE_2022_12_28,39,2,Engaged,0.000108596,0.00022984,0.999662,0.480729,1,-1.10969,0.1
corrected,240-R-mPFC-S1-NE_2022_12_28,40,2,Engaged,8.19136e-05,0.000281388,0.999637,0.480697,1,-1.46232,0.1
corrected,240-R-mPFC-S1-NE_2022_12_28,41,2,Engaged,3.13108e-05,0.00338249,0.996586,0.220199,0,-1.2893,0.05
corrected,240-R-mPFC-S1-NE_2022_12_28,42,2,Engaged,1.66692e-05,0.00407411,0.995909,0.13511,0,-1.09922,0.025
corrected,240-R-mPFC-S1-NE_2022_12_28,43,2,Engaged,1.50142e-05,0.00359846,0.996387,0.13516,0,-0.66411,0.025
corrected,240-R-mPFC-S1-NE_2022_12_28,44,2,Engaged,2.2318e-05,0.000443322,0.999534,0.480606,1,-0.580218,0.1
corrected,240-R-mPFC-S1-NE_2022_12_28,45,2,Engaged,1.90825e-05,0.000157209,0.999824,0.969829,1,-0.914268,0.25
corrected,240-R-mPFC-S1-NE_2022_12_28,46,2,Engaged,1.83312e-05,0.00695315,0.993029,0.219515,0,0.827838,0.05
corrected,240-R-mPFC-S1-NE_2022_12_28,47,2,Engaged,2.28752e-05,0.000759047,0.999218,0.480466,1,-0.796067,0.1
corrected,240-R-mPFC-S1-NE_2022_12_28,48,2,Engaged,2.14813e-05,0.00492395,0.995055,0.135021,0,0.510905,0.025
corrected,240-R-mPFC-S1-NE_2022_12_28,49,2,Engaged,2.67927e-05,0.000224526,0.999749,0.480705,1,-0.751044,0.1
corrected,240-R-mPFC-S1-NE_2022_12_28,50,2,Engaged,2.7069e-05,0.00114752,0.998825,0.999405,1,0.792415,1
corrected,240-R-mPFC-S1-NE_2022_12_28,51,2,Engaged,2.51274e-05,0.00172866,0.998246,0.480036,1,1.08097,0.1
corrected,240-R-mPFC-S1-NE_2022_12_28,52,2,Engaged,1.2129e-05,0.0201226,0.979865,0.133388,0,1.38264,0.025
corrected,240-R-mPFC-S1-NE_2022_12_28,53,2,Engaged,4.84347e-06,0.0140933,0.985902,0.13403,0,-0.591718,0.025
corrected,240-R-mPFC-S1-NE_2022_12_28,54,2,Engaged,4.64592e-06,0.0170351,0.98296,0.0789017,0,1.01382,0
corrected,240-R-mPFC-S1-NE_2022_12_28,55,2,Engaged,5.46054e-06,0.0030159,0.996979,0.967232,1,-0.490518,0.25
corrected,240-R-mPFC-S1-NE_2022_12_28,56,2,Engaged,3.42607e-06,0.00889569,0.991101,0.134586,0,0.0800353,0.025
corrected,240-R-mPFC-S1-NE_2022_12_28,57,2,Engaged,3.61967e-06,0.0101537,0.989843,0.0792708,0,-0.108605,0
corrected,240-R-mPFC-S1-NE_2022_12_28,58,2,Engaged,5.97774e-06,0.0073985,0.992596,0.0794202,0,-0.309286,0
corrected,240-R-mPFC-S1-NE_2022_12_28,59,2,Engaged,1.34344e-05,0.00104812,0.998938,0.480335,1,-0.46023,0.1
corrected,240-R-mPFC-S1-NE_2022_12_28,60,2,Engaged,1.06472e-05,0.000575011,0.999414,0.99942,1,-1.08017,0.5
corrected,240-R-mPFC-S1-NE_2022_12_28,61,2,Engaged,6.79589e-06,0.0046579,0.995335,0.135041,0,-0.28687,0.025
corrected,240-R-mPFC-S1-NE_2022_12_28,62,2,Engaged,7.21229e-06,0.00440743,0.995585,0.99611,1,-0.56642,0.5
corrected,240-R-mPFC-S1-NE_2022_12_28,63,2,Engaged,6.53158e-06,0.0710421,0.928951,0.449255,0,1.41903,0.1
corrected,240-R-mPFC-S1-NE_2022_12_28,64,2,Engaged,7.8128e-06,0.0708451,0.929147,0.127954,0,-0.162606,0.025
corrected,240-R-mPFC-S1-NE_2022_12_28,65,2,Engaged,1.44672e-05,0.0556489,0.944337,0.210269,0,-0.917916,0.05
corrected,240-R-mPFC-S1-NE_2022_12_28,66,2,Engaged,3.81667e-05,0.0387528,0.961209,0.131408,0,-0.786916,0.025
corrected,240-R-mPFC-S1-NE_2022_12_28,67,2,Engaged,0.000110093,0.00918594,0.990704,0.079387,1,-1.37874,0
corrected,240-R-mPFC-S1-NE_2022_12_28,68,2,Engaged,8.64589e-05,0.0021663,0.997747,0.998044,1,-1.25101,0.5
corrected,240-R-mPFC-S1-NE_2022_12_28,69,2,Engaged,5.66783e-05,0.00228156,0.997662,0.135325,0,-1.56159,0.025
corrected,240-R-mPFC-S1-NE_2022_12_28,70,2,Engaged,5.43099e-05,0.00110712,0.998839,0.999426,1,-1.08541,1
corrected,240-R-mPFC-S1-NE_2022_12_28,71,2,Engaged,5.02574e-05,5.57803e-05,0.999894,0.999868,1,-0.833247,0.5
corrected,240-R-mPFC-S1-NE_2022_12_28,72,2,Engaged,5.60649e-05,0.000761448,0.999182,0.999258,1,1.99161,0.5
corrected,240-R-mPFC-S1-NE_2022_12_28,73,2,Engaged,5.25014e-05,0.00057213,0.999375,0.96945,1,0.722828,0.25
corrected,240-R-mPFC-S1-NE_2022_12_28,74,2,Engaged,3.82447e-05,0.000681049,0.999281,0.135486,0,-0.875029,0.025
corrected,240-R-mPFC-S1-NE_2022_12_28,75,2,Engaged,4.73836e-05,0.000629027,0.999324,0.969399,1,0.876556,0.25
corrected,240-R-mPFC-S1-NE_2022_12_28,76,2,Engaged,4.4632e-05,0.000183092,0.999772,0.220814,1,-1.20326,0.05
corrected,240-R-mPFC-S1-NE_2022_12_28,77,2,Engaged,2.60598e-05,0.00400172,0.995972,0.135123,0,0.907486,0.025
corrected,240-R-mPFC-S1-NE_2022_12_28,78,2,Engaged,2.34501e-05,0.00524551,0.994731,0.0795464,0,1.17184,0
corrected,240-R-mPFC-S1-NE_2022_12_28,79,2,Engaged,2.99977e-05,0.00138443,0.998586,0.480191,1,0.803264,0.1
corrected,240-R-mPFC-S1-NE_2022_12_28,80,2,Engaged,2.06225e-05,0.000498307,0.999481,0.969519,1,-0.53496,0.25
corrected,240-R-mPFC-S1-NE_2022_12_28,81,2,Engaged,1.21461e-05,0.00946409,0.990524,0.13453,0,0.45499,0.025
corrected,240-R-mPFC-S1-NE_2022_12_28,82,2,Engaged,9.34027e-06,0.00748523,0.992505,0.99612,1,-0.700149,1
corrected,240-R-mPFC-S1-NE_2022_12_28,83,2,Engaged,5.39e-06,0.0154073,0.984587,0.133889,0,0.335612,0.025
corrected,240-R-mPFC-S1-NE_2022_12_28,84,2,Engaged,3.6247e-06,0.00988556,0.990111,0.13448,0,-0.988851,0.025
corrected,240-R-mPFC-S1-NE_2022_12_28,85,2,Engaged,4.2679e-06,0.00118925,0.998806,0.135411,0,-1.10554,0.025
corrected,240-R-mPFC-S1-NE_2022_12_28,86,2,Engaged,1.53814e-05,0.000569514,0.999415,0.969455,1,2.00901,0.25
corrected,240-R-mPFC-S1-NE_2022_12_28,87,2,Engaged,1.87272e-05,7.02103e-05,0.999911,0.969908,1,0.444983,0.25
corrected,240-R-mPFC-S1-NE_2022_12_28,88,2,Engaged,2.279e-05,0.000517693,0.99946,0.999469,1,1.60235,0.5
corrected,240-R-mPFC-S1-NE_2022_12_28,89,2,Engaged,2.37636e-05,0.00254534,0.997431,0.967658,1,1.69187,0.25
corrected,240-R-mPFC-S1-NE_2022_12_28,90,2,Engaged,2.11624e-05,0.12036,0.879619,0.073361,0,3.46749,0
corrected,240-R-mPFC-S1-NE_2022_12_28,91,2,Engaged,2.15419e-05,0.0813626,0.918616,0.126835,0,-0.792,0.025
corrected,240-R-mPFC-S1-NE_2022_12_28,92,2,Engaged,3.59921e-05,0.0150618,0.984902,0.992192,1,-1.5221,1
corrected,240-R-mPFC-S1-NE_2022_12_28,93,2,Engaged,4.17969e-05,0.00273883,0.997219,0.479593,1,-0.507149,0.1
corrected,240-R-mPFC-S1-NE_2022_12_28,94,2,Engaged,2.93459e-05,0.00169772,0.998273,0.0797406,0,-1.46515,0
corrected,240-R-mPFC-S1-NE_2022_12_28,95,2,Engaged,3.28078e-05,0.000161596,0.999806,0.969825,1,-0.670312,0.25
corrected,240-R-mPFC-S1-NE_2022_12_28,96,2,Engaged,3.75645e-05,0.00141239,0.99855,0.0797609,0,0.279572,0
corrected,240-R-mPFC-S1-NE_2022_12_28,97,2,Engaged,7.27277e-05,0.00322962,0.996698,0.997126,1,1.71377,0.5
corrected,240-R-mPFC-S1-NE_2022_12_28,98,2,Engaged,7.99607e-05,0.00022164,0.999698,0.480723,1,-1.51397,0.1
corrected,240-R-mPFC-S1-NE_2022_12_28,99,2,Engaged,7.47833e-05,8.98077e-05,0.999835,0.969887,1,-1.1317,0.25
corrected,240-R-mPFC-S1-NE_2022_12_28,100,2,Engaged,7.14169e-05,0.000803112,0.999125,0.999584,1,-0.532134,1
corrected,240-R-mPFC-S1-NE_2022_12_28,101,2,Engaged,6.43257e-05,9.23187e-05,0.999843,0.969886,1,-0.700278,0.25
corrected,240-R-mPFC-S1-NE_2022_12_28,102,2,Engaged,6.77708e-05,0.00582125,0.994111,0.134952,0,1.80692,0.025
corrected,240-R-mPFC-S1-NE_2022_12_28,103,2,Engaged,8.70865e-05,0.00109521,0.998818,0.998969,1,0.494482,0.5
corrected,240-R-mPFC-S1-NE_2022_12_28,104,2,Engaged,0.000101534,0.000660519,0.999238,0.969367,1,0.492809,0.25
corrected,240-R-mPFC-S1-NE_2022_12_28,105,2,Engaged,0.000105486,0.00169226,0.998202,0.135416,0,-0.700166,0.025
corrected,240-R-mPFC-S1-NE_2022_12_28,106,2,Engaged,0.000146146,0.000267865,0.999586,0.480724,1,-0.455553,0.1
corrected,240-R-mPFC-S1-NE_2022_12_28,107,2,Engaged,0.000161336,0.0003458,0.999493,0.220844,1,-0.535197,0.05
corrected,240-R-mPFC-S1-NE_2022_12_28,108,2,Engaged,0.000130059,0.000488886,0.999381,0.480621,1,-0.841781,0.1
corrected,240-R-mPFC-S1-NE_2022_12_28,109,2,Engaged,5.83052e-05,0.00349022,0.996451,0.135196,0,-1.30199,0.025
corrected,240-R-mPFC-S1-NE_2022_12_28,110,2,Engaged,5.25256e-05,0.124954,0.874993,0.425333,0,3.64644,0.1
corrected,240-R-mPFC-S1-NE_2022_12_28,111,2,Engaged,5.79815e-05,0.094236,0.905706,0.125478,0,0.448845,0.025
corrected,240-R-mPFC-S1-NE_2022_12_28,112,2,Engaged,9.60069e-05,0.0479697,0.951934,0.975133,1,0.164192,1
corrected,240-R-mPFC-S1-NE_2022_12_28,113,2,Engaged,0.000116379,0.00752463,0.992359,0.993416,1,-0.670383,0.5
corrected,240-R-mPFC-S1-NE_2022_12_28,114,2,Engaged,0.00012385,0.00502447,0.994852,0.13507,0,-0.329848,0.025
corrected,240-R-mPFC-S1-NE_2022_12_28,115,2,Engaged,0.000176338,0.000929974,0.998894,0.969118,1,0.00521771,0.25
corrected,240-R-mPFC-S1-NE_2022_12_28,116,2,Engaged,0.000217033,0.0018257,0.997957,0.135467,0,-0.484918,0.025
corrected,240-R-mPFC-S1-NE_2022_12_28,117,2,Engaged,0.000371894,0.000534295,0.999094,0.999449,1,-0.109887,0.5
corrected,240-R-mPFC-S1-NE_2022_12_28,118,2,Engaged,0.000514461,0.000408704,0.999077,0.999555,1,-0.284242,0.5
corrected,240-R-mPFC-S1-NE_2022_12_28,119,2,Engaged,0.000647829,0.000825362,0.998527,0.999572,1,-0.469251,1
corrected,240-R-mPFC-S1-NE_2022_12_28,120,2,Engaged,0.000796034,0.00089364,0.99831,0.999536,1,-0.0523045,1
corrected,240-R-mPFC-S1-NE_2022_12_28,121,2,Engaged,0.000948821,0.000172611,0.998879,0.481026,1,0.12985,0.1
corrected,240-R-mPFC-S1-NE_2022_12_28,122,2,Engaged,0.00103256,0.000319273,0.998648,0.480988,1,0.352917,0.1
corrected,240-R-mPFC-S1-NE_2022_12_28,123,2,Engaged,0.00104018,0.000357349,0.998602,0.221306,1,-0.699162,0.05
corrected,240-R-mPFC-S1-NE_2022_12_28,124,2,Engaged,0.000929944,0.00110348,0.997967,0.0803154,0,-0.694352,0
corrected,240-R-mPFC-S1-NE_2022_12_28,125,2,Engaged,0.00093508,0.000605936,0.998459,0.969371,1,0.149961,0.25
corrected,240-R-mPFC-S1-NE_2022_12_28,126,2,Engaged,0.00094369,0.00680841,0.992248,0.22003,0,0.400577,0.05
corrected,240-R-mPFC-S1-NE_2022_12_28,127,2,Engaged,0.00101573,0.000532709,0.998452,0.999438,1,-1.24455,0.5
corrected,240-R-mPFC-S1-NE_2022_12_28,128,2,Engaged,0.00110411,0.000305349,0.998591,0.969635,1,-0.337275,0.25
corrected,240-R-mPFC-S1-NE_2022_12_28,129,2,Engaged,0.00115864,0.000311246,0.99853,0.221377,1,-1.56166,0.05
corrected,240-R-mPFC-S1-NE_2022_12_28,130,2,Engaged,0.00118572,0.0490108,0.949803,0.212146,0,2.57304,0.05
corrected,240-R-mPFC-S1-NE_2022_12_28,131,2,Engaged,0.00127454,0.0240042,0.974721,0.0792929,0,-0.863358,0
corrected,240-R-mPFC-S1-NE_2022_12_28,132,2,Engaged,0.0016021,0.00988622,0.988512,0.960899,1,-0.146687,0.25
corrected,240-R-mPFC-S1-NE_2022_12_29,1,2,Engaged,0.00530302,0.000391774,0.994305,0.969325,1,0.88964,0.25
corrected,240-R-mPFC-S1-NE_2022_12_29,2,2,Engaged,0.00404856,0.00756808,0.988383,0.137078,0,2.28611,0.025
corrected,240-R-mPFC-S1-NE_2022_12_29,3,2,Engaged,0.00344463,0.0020372,0.994518,0.481004,1,0.824073,0.1
corrected,240-R-mPFC-S1-NE_2022_12_29,4,2,Engaged,0.00228963,0.00428789,0.993422,0.997776,1,0.532724,1
corrected,240-R-mPFC-S1-NE_2022_12_29,5,2,Engaged,0.000887008,0.00488788,0.994225,0.220365,0,-0.132316,0.05
corrected,240-R-mPFC-S1-NE_2022_12_29,6,2,Engaged,0.000563152,0.00743809,0.991999,0.079754,0,1.19607,0
corrected,240-R-mPFC-S1-NE_2022_12_29,7,2,Engaged,0.000419788,0.00105003,0.99853,0.968996,1,0.206014,0.25
corrected,240-R-mPFC-S1-NE_2022_12_29,8,2,Engaged,0.000273266,0.00204711,0.99768,0.135476,0,0.0828851,0.025
corrected,240-R-mPFC-S1-NE_2022_12_29,9,2,Engaged,0.000232926,0.0001885,0.999579,0.969789,1,0.24452,0.25
corrected,240-R-mPFC-S1-NE_2022_12_29,10,2,Engaged,0.000196723,0.000316801,0.999486,0.480719,1,0.604588,0.1
corrected,240-R-mPFC-S1-NE_2022_12_29,11,2,Engaged,0.000110427,0.00107843,0.998811,0.0798227,0,0.0278111,0
corrected,240-R-mPFC-S1-NE_2022_12_29,12,2,Engaged,9.01606e-05,0.000330381,0.999579,0.969668,1,0.820151,0.25
corrected,240-R-mPFC-S1-NE_2022_12_29,13,2,Engaged,6.24341e-05,0.00058476,0.999353,0.969438,1,0.190789,0.25
corrected,240-R-mPFC-S1-NE_2022_12_29,14,2,Engaged,2.81754e-05,0.00500582,0.994966,0.21989,0,-0.253654,0.05
corrected,240-R-mPFC-S1-NE_2022_12_29,15,2,Engaged,1.87593e-05,0.00594547,0.994036,0.219706,0,-0.17298,0.05
corrected,240-R-mPFC-S1-NE_2022_12_29,16,2,Engaged,2.05329e-05,0.00410224,0.995877,0.0796061,0,0.0704619,0
corrected,240-R-mPFC-S1-NE_2022_12_29,17,2,Engaged,3.52786e-05,0.000532703,0.999432,0.480571,1,0.376398,0.1
corrected,240-R-mPFC-S1-NE_2022_12_29,18,2,Engaged,3.62104e-05,0.0002072,0.999757,0.999737,1,0.0749508,0.5
corrected,240-R-mPFC-S1-NE_2022_12_29,19,2,Engaged,4.4094e-05,0.00891539,0.991041,0.995378,1,2.93147,1
corrected,240-R-mPFC-S1-NE_2022_12_29,20,2,Engaged,4.48438e-05,0.0166211,0.983334,0.991384,1,2.38923,1
corrected,240-R-mPFC-S1-NE_2022_12_29,21,2,Engaged,3.45506e-05,0.0143372,0.985628,0.218122,0,0.668147,0.05
corrected,240-R-mPFC-S1-NE_2022_12_29,22,2,Engaged,3.8562e-05,0.00484502,0.995116,0.995732,1,0.425556,0.5
corrected,240-R-mPFC-S1-NE_2022_12_29,23,2,Engaged,4.02824e-05,0.0105509,0.989409,0.0792716,0,1.09673,0
corrected,240-R-mPFC-S1-NE_2022_12_29,24,2,Engaged,5.21432e-05,0.00367888,0.996269,0.998093,1,-0.321853,1
corrected,240-R-mPFC-S1-NE_2022_12_29,25,2,Engaged,6.19228e-05,0.0012924,0.998646,0.220612,1,0.120252,0.05
corrected,240-R-mPFC-S1-NE_2022_12_29,26,2,Engaged,3.76119e-05,0.000907475,0.999055,0.079788,0,-0.56072,0
corrected,240-R-mPFC-S1-NE_2022_12_29,27,2,Engaged,3.80802e-05,0.000356067,0.999606,0.969647,1,0.905346,0.25
corrected,240-R-mPFC-S1-NE_2022_12_29,28,2,Engaged,3.52654e-05,0.00196482,0.998,0.998219,1,0.733176,0.5
corrected,240-R-mPFC-S1-NE_2022_12_29,29,2,Engaged,2.71444e-05,0.00945341,0.990519,0.219045,0,0.266547,0.05
corrected,240-R-mPFC-S1-NE_2022_12_29,30,2,Engaged,2.98719e-05,0.00917454,0.990796,0.219099,0,-0.259696,0.05
corrected,240-R-mPFC-S1-NE_2022_12_29,31,2,Engaged,4.76063e-05,0.00183339,0.998119,0.220502,1,-0.753314,0.05
corrected,240-R-mPFC-S1-NE_2022_12_29,32,2,Engaged,4.43687e-05,0.00725818,0.992697,0.0794509,0,0.685927,0
corrected,240-R-mPFC-S1-NE_2022_12_29,33,2,Engaged,4.93604e-05,0.000564448,0.999386,0.480561,1,-1.00733,0.1
corrected,240-R-mPFC-S1-NE_2022_12_29,34,2,Engaged,4.12055e-05,0.000117018,0.999842,0.969865,1,-1.02009,0.25
corrected,240-R-mPFC-S1-NE_2022_12_29,35,2,Engaged,3.34443e-05,0.000831128,0.999135,0.999569,1,-0.528162,1
corrected,240-R-mPFC-S1-NE_2022_12_29,36,2,Engaged,2.30096e-05,0.000510224,0.999467,0.969508,1,-0.492003,0.25
corrected,240-R-mPFC-S1-NE_2022_12_29,37,2,Engaged,9.97922e-06,0.00505446,0.994936,0.135001,0,-0.525798,0.025
corrected,240-R-mPFC-S1-NE_2022_12_29,38,2,Engaged,7.53565e-06,0.00950284,0.99049,0.219025,0,0.0396259,0.05
corrected,240-R-mPFC-S1-NE_2022_12_29,39,2,Engaged,1.01688e-05,0.00944043,0.990549,0.134531,0,-0.00588899,0.025
corrected,240-R-mPFC-S1-NE_2022_12_29,40,2,Engaged,1.99502e-05,0.00239166,0.997588,0.997851,1,-0.588507,0.5
corrected,240-R-mPFC-S1-NE_2022_12_29,41,2,Engaged,2.47878e-05,0.00253334,0.997442,0.135279,0,-0.813367,0.025
corrected,240-R-mPFC-S1-NE_2022_12_29,42,2,Engaged,5.95739e-05,0.00500891,0.994932,0.997403,1,0.82162,1
corrected,240-R-mPFC-S1-NE_2022_12_29,43,2,Engaged,7.94769e-05,0.00271633,0.997204,0.998592,1,-0.595256,1
corrected,240-R-mPFC-S1-NE_2022_12_29,44,2,Engaged,9.35321e-05,0.000329462,0.999577,0.48068,1,-0.928003,0.1
corrected,240-R-mPFC-S1-NE_2022_12_29,45,2,Engaged,8.98008e-05,0.000112126,0.999798,0.480775,1,-1.1895,0.1
corrected,240-R-mPFC-S1-NE_2022_12_29,46,2,Engaged,7.11795e-05,0.000112715,0.999816,0.969867,1,-1.05014,0.25
corrected,240-R-mPFC-S1-NE_2022_12_29,47,2,Engaged,5.85514e-05,0.00297876,0.996963,0.135251,0,0.0575243,0.025
corrected,240-R-mPFC-S1-NE_2022_12_29,48,2,Engaged,6.30728e-05,0.0012024,0.998735,0.22063,1,-0.361014,0.05
corrected,240-R-mPFC-S1-NE_2022_12_29,49,2,Engaged,3.66038e-05,0.00318837,0.996775,0.135216,0,-0.317416,0.025
corrected,240-R-mPFC-S1-NE_2022_12_29,50,2,Engaged,3.05947e-05,0.00165406,0.998315,0.998488,1,-0.428642,0.5
corrected,240-R-mPFC-S1-NE_2022_12_29,51,2,Engaged,2.21107e-05,0.00606385,0.993914,0.219686,0,-0.253368,0.05
corrected,240-R-mPFC-S1-NE_2022_12_29,52,2,Engaged,2.09523e-05,0.000888929,0.99909,0.999539,1,-1.57595,1
corrected,240-R-mPFC-S1-NE_2022_12_29,53,2,Engaged,2.14395e-05,0.000213167,0.999765,0.969778,1,0.0564893,0.25
corrected,240-R-mPFC-S1-NE_2022_12_29,54,2,Engaged,1.79e-05,6.79977e-05,0.999914,0.96991,1,-0.476863,0.25
corrected,240-R-mPFC-S1-NE_2022_12_29,55,2,Engaged,1.42521e-05,0.000318645,0.999667,0.969683,1,0.275014,0.25
corrected,240-R-mPFC-S1-NE_2022_12_29,56,2,Engaged,8.47418e-06,0.00460187,0.99539,0.219956,0,0.462214,0.05
corrected,240-R-mPFC-S1-NE_2022_12_29,57,2,Engaged,7.58404e-06,0.0022647,0.997728,0.967914,1,-0.15773,0.25
corrected,240-R-mPFC-S1-NE_2022_12_29,58,2,Engaged,3.81377e-06,0.0154014,0.984595,0.078989,0,0.0159302,0
corrected,240-R-mPFC-S1-NE_2022_12_29,59,2,Engaged,1.76334e-06,0.0170159,0.982982,0.078901,0,-0.987413,0
corrected,240-R-mPFC-S1-NE_2022_12_29,60,2,Engaged,1.34246e-06,0.0237875,0.976211,0.13299,0,-0.13102,0.025
corrected,240-R-mPFC-S1-NE_2022_12_29,61,2,Engaged,1.75211e-06,0.0345675,0.965431,0.465448,0,0.542902,0.1
corrected,240-R-mPFC-S1-NE_2022_12_29,62,2,Engaged,1.99769e-06,0.0253192,0.974679,0.21602,0,-0.183653,0.05
corrected,240-R-mPFC-S1-NE_2022_12_29,63,2,Engaged,5.86739e-06,0.0369089,0.963085,0.980867,1,2.2615,1
corrected,240-R-mPFC-S1-NE_2022_12_29,64,2,Engaged,3.86626e-06,0.0356426,0.964354,0.131721,0,0.572007,0.025
corrected,240-R-mPFC-S1-NE_2022_12_29,65,2,Engaged,4.50449e-06,0.0293134,0.970682,0.0782421,0,0.496696,0
corrected,240-R-mPFC-S1-NE_2022_12_29,66,2,Engaged,7.56443e-06,0.0105667,0.989426,0.476107,0,-0.1757,0.1
corrected,240-R-mPFC-S1-NE_2022_12_29,67,2,Engaged,2.16483e-05,0.00401702,0.995961,0.966321,1,1.94771,0.25
corrected,240-R-mPFC-S1-NE_2022_12_29,68,2,Engaged,2.31034e-05,0.000758383,0.999219,0.480467,1,-0.436353,0.1
corrected,240-R-mPFC-S1-NE_2022_12_29,69,2,Engaged,1.5027e-05,0.00244402,0.997541,0.0796918,0,-0.379156,0
corrected,240-R-mPFC-S1-NE_2022_12_29,70,2,Engaged,1.51499e-05,0.00107504,0.99891,0.998988,1,-0.434133,0.5
corrected,240-R-mPFC-S1-NE_2022_12_29,71,2,Engaged,1.19563e-05,0.00273746,0.997251,0.13525,0,-0.565743,0.025
corrected,240-R-mPFC-S1-NE_2022_12_29,72,2,Engaged,1.51133e-05,0.000507471,0.999477,0.999478,1,-0.857549,0.5
corrected,240-R-mPFC-S1-NE_2022_12_29,73,2,Engaged,1.5452e-05,0.000303483,0.999681,0.999655,1,-0.794734,0.5
corrected,240-R-mPFC-S1-NE_2022_12_29,74,2,Engaged,1.35471e-05,0.000868376,0.999118,0.999167,1,-0.601418,0.5
corrected,240-R-mPFC-S1-NE_2022_12_29,75,2,Engaged,6.93448e-06,0.00298973,0.997003,0.0796577,0,-1.30304,0
corrected,240-R-mPFC-S1-NE_2022_12_29,76,2,Engaged,5.28067e-06,0.00225784,0.997737,0.079696,0,-1.49711,0
corrected,240-R-mPFC-S1-NE_2022_12_29,77,2,Engaged,7.60388e-06,0.000166756,0.999826,0.969821,1,-1.15575,0.25
corrected,240-R-mPFC-S1-NE_2022_12_29,78,2,Engaged,7.92438e-06,0.000199328,0.999793,0.999745,1,-0.801378,0.5
corrected,240-R-mPFC-S1-NE_2022_12_29,79,2,Engaged,6.53922e-06,0.000846118,0.999147,0.969204,1,-0.234667,0.25
corrected,240-R-mPFC-S1-NE_2022_12_29,80,2,Engaged,2.98986e-06,0.0200866,0.97991,0.133387,0,0.342378,0.025
corrected,240-R-mPFC-S1-NE_2022_12_29,81,2,Engaged,2.32545e-06,0.0424304,0.957567,0.130994,0,0.780883,0.025
corrected,240-R-mPFC-S1-NE_2022_12_29,82,2,Engaged,1.98108e-06,0.0424808,0.957517,0.130988,0,-0.425603,0.025
corrected,240-R-mPFC-S1-NE_2022_12_29,83,2,Engaged,1.73893e-06,0.0276195,0.972379,0.215583,0,-1.42575,0.05
corrected,240-R-mPFC-S1-NE_2022_12_29,84,2,Engaged,2.3932e-06,0.01456,0.985438,0.133978,0,-1.09973,0.025
corrected,240-R-mPFC-S1-NE_2022_12_29,85,2,Engaged,6.12139e-06,0.0109463,0.989048,0.994326,1,0.186882,1
corrected,240-R-mPFC-S1-NE_2022_12_29,86,2,Engaged,7.29684e-06,0.0150368,0.984956,0.992205,1,0.773424,1
corrected,240-R-mPFC-S1-NE_2022_12_29,87,2,Engaged,4.61625e-06,0.0216485,0.978347,0.133221,0,0.447911,0.025
corrected,240-R-mPFC-S1-NE_2022_12_29,88,2,Engaged,4.45058e-06,0.0187489,0.981247,0.133531,0,-0.194507,0.025
corrected,240-R-mPFC-S1-NE_2022_12_29,89,2,Engaged,7.69158e-06,0.0127121,0.98728,0.134179,0,-0.173639,0.025
corrected,240-R-mPFC-S1-NE_2022_12_29,90,2,Engaged,1.8535e-05,0.00133461,0.998647,0.968759,1,-0.390095,0.25
corrected,240-R-mPFC-S1-NE_2022_12_29,91,2,Engaged,2.2119e-05,0.000114975,0.999863,0.480752,1,-1.19435,0.1
corrected,240-R-mPFC-S1-NE_2022_12_29,92,2,Engaged,2.26458e-05,0.00257419,0.997403,0.998666,1,0.72275,1
corrected,240-R-mPFC-S1-NE_2022_12_29,93,2,Engaged,1.51546e-05,0.000326079,0.999659,0.969676,1,-0.85389,0.25
corrected,240-R-mPFC-S1-NE_2022_12_29,94,2,Engaged,1.23078e-05,0.0189714,0.981016,0.0788023,0,2.0147,0
corrected,240-R-mPFC-S1-NE_2022_12_29,95,2,Engaged,1.03912e-05,0.00597451,0.994015,0.994757,1,-0.745963,0.5
corrected,240-R-mPFC-S1-NE_2022_12_29,96,2,Engaged,6.92577e-06,0.0155347,0.984458,0.133877,0,0.388429,0.025
corrected,240-R-mPFC-S1-NE_2022_12_29,97,2,Engaged,6.07156e-06,0.0111437,0.98885,0.0792191,0,-0.957092,0
corrected,240-R-mPFC-S1-NE_2022_12_29,98,2,Engaged,8.63146e-06,0.00283131,0.99716,0.998532,1,-1.26843,1
corrected,240-R-mPFC-S1-NE_2022_12_29,99,2,Engaged,8.88958e-06,0.000451253,0.99954,0.969563,1,-0.625477,0.25
corrected,240-R-mPFC-S1-NE_2022_12_29,100,2,Engaged,5.61094e-06,0.000920417,0.999074,0.079768,0,-1.05071,0
corrected,240-R-mPFC-S1-NE_2022_12_29,101,2,Engaged,8.98039e-06,0.00189475,0.998096,0.968251,1,0.643779,0.25
corrected,240-R-mPFC-S1-NE_2022_12_29,102,2,Engaged,6.70039e-06,0.00824661,0.991747,0.477136,0,-0.79957,0.1
